UMAP1,UMAP2,Cluster,Tweet,Cluster_Label
14.31419,12.066655,-1,Number president month arm floor across court owner coach capital board.,Noise
11.77026,10.110377,155,Draw rule rest different deep break push.,"Cluster 155: travel, phone, draw"
12.647865,9.785386,-1,Pressure less training different instead but live nor organization spend security account.,Noise
13.38783,12.0365,81,After turn must share get apply last kid despite middle affect memory affect.,"Cluster 81: fight, sing, brother"
11.150185,12.388087,-1,Piece by build wife red turn hair pass artist paper individual.,Noise
11.355355,11.879459,95,Its black foot front center writer anything how act.,"Cluster 95: beat, heart, smile"
11.05509,10.416078,127,Prevent talk approach sign process positive meet community test through include.,"Cluster 127: letter, sign, hotel"
12.85863,9.241357,157,Early because bad attention party role point join maintain sense.,"Cluster 157: future, join, network"
13.800319,10.096286,-1,Hear people though energy our skill policy story social modern result from.,Noise
12.212775,10.584888,166,We research chair candidate speech contain anything number those need develop measure no.,"Cluster 166: speech, player, phone"
11.027638,9.624941,104,Certain stand human course real may fast ok.,"Cluster 104: stand, senior, glass"
11.206129,8.254668,21,Result of consumer tonight during sea beautiful large white travel remain red blue.,"Cluster 21: tree, bed, blue"
13.547969,10.983891,133,Me up professor soon radio candidate consider industry lay oil enter with character Mrs.,"Cluster 133: eye, tree, career"
11.043423,10.263276,127,Project toward space piece never necessary doctor.,"Cluster 127: letter, sign, hotel"
13.366096,9.7804575,-1,Keep natural similar land practice right accept thought case suffer wall.,Noise
12.772585,10.707626,-1,Everyone response level position treat assume myself until indeed type.,Noise
11.049916,11.6515045,95,May than music goal wife tend risk newspaper remain it south.,"Cluster 95: beat, heart, smile"
13.930859,12.711839,25,Car just bar work author board.,"Cluster 25: court, attorney, lawyer"
13.14654,7.935959,124,Production his choice range yes around interesting learn nation major behavior blue.,"Cluster 124: color, wind, century"
12.436899,8.639546,137,More citizen quality manage such short carry break often.,"Cluster 137: power, card, charge"
13.697678,8.742691,57,Property serious ever relate keep direction here most each.,"Cluster 57: house, claim, property"
13.78976,8.89042,57,A five buy identify benefit every state.,"Cluster 57: house, claim, property"
9.351248,10.585841,0,Food bed high debate staff rate become dog contain wall law someone result.,"Cluster 0: pattern, animal, dog"
12.781694,8.84193,157,Really charge billion floor yes stuff leader see hit.,"Cluster 157: future, join, network"
12.229706,10.506655,-1,Deep art find collection turn have.,Noise
14.383908,10.660004,78,Develop president word meet write care.,"Cluster 78: federal, party, interview"
9.205982,9.796275,3,Born analysis generation across despite decision meeting success fire general million station blood.,"Cluster 3: board, operation, blood"
12.256321,11.1185665,108,Employee scene per structure listen happy get student tough window voice yes thank.,"Cluster 108: ability, computer, director"
12.942866,11.359065,-1,Dinner gun see peace decade include help grow.,Noise
13.931085,9.221712,-1,Million contain notice detail another head since.,Noise
11.868543,11.788999,120,Knowledge reflect perform camera serious onto strong radio street region.,"Cluster 120: lose, film, camera"
13.052478,12.911873,17,Door opportunity wife expert parent so.,"Cluster 17: wife, husband, marriage"
14.626885,9.678583,-1,Resource alone page party throw vote seat all test finish him.,Noise
14.094239,8.562801,51,Bank provide yeah value head page experience hear.,"Cluster 51: cost, born, bank"
14.605787,12.213328,15,As responsibility may idea poor evidence fill.,"Cluster 15: right, rest, evidence"
13.929801,8.96943,57,Office certainly by agree spend home almost some growth despite.,"Cluster 57: house, claim, property"
9.518292,11.760565,-1,Particular painting ago religious occur six standard lawyer.,Noise
11.624016,9.650141,116,Commercial prevent note difference decision cover eat develop value source better reach.,"Cluster 116: season, manager, step"
13.731108,11.159474,-1,Continue chance discuss drop again him cell accept party out.,Noise
12.388406,9.738653,172,You civil see without although admit important to stage growth.,"Cluster 172: resource, operation, town"
12.649901,12.379899,-1,Mission technology car avoid history major daughter short name research protect outside sure.,Noise
14.151996,8.964532,-1,Something financial stuff direction American reality control note exactly by.,Noise
10.121573,9.372703,-1,Account city person ready middle blood surface head.,Noise
10.914294,11.122715,74,From commercial happen art radio first explain change.,"Cluster 74: miss, sound, radio"
14.702536,11.405814,75,College feeling could trip nor back big including stay.,"Cluster 75: big, world, college"
12.037682,13.163557,13,Response include black serve visit good social truth often reason.,"Cluster 13: attention, white, black"
12.0713,12.762772,65,Myself land herself keep know discover available whose in six someone physical arrive.,"Cluster 65: seven, step, discover"
12.034587,7.9141016,-1,Fire similar property often yet specific economic when these top raise treatment minute.,Noise
10.24379,10.846658,-1,Prove as interest yard audience south officer food real sign try.,Noise
12.962483,10.259475,-1,Local decade stay about speak two.,Noise
11.603157,11.549401,-1,Available popular successful evening somebody return mind society exactly close partner produce.,Noise
11.798948,12.223438,-1,Ago rule word smile concern middle girl apply near.,Noise
11.250189,13.59153,1,Speech herself where much white hair family including general.,"Cluster 1: american, training, hair"
14.172265,10.2782345,79,Determine dark newspaper own thing city project anyone body standard personal red political.,"Cluster 79: politics, story, campaign"
14.586033,10.634313,84,Very why forward east policy pretty she would collection.,"Cluster 84: administration, leader, congress"
13.1492,10.8811455,146,Suggest clear arrive involve scientist experience itself.,"Cluster 146: science, article, research"
10.105085,8.541152,14,Group six sing car collection onto policy community base skin particularly.,"Cluster 14: business, nice, skin"
11.913923,8.791297,89,Much close reduce difference happen work late goal.,"Cluster 89: goal, difference, sort"
10.619667,11.226069,68,Human first card music often professional notice best scene method water chair human.,"Cluster 68: rock, radio, music"
10.094841,8.577714,14,Will skin him health serious early fight decade.,"Cluster 14: business, nice, skin"
14.273659,10.822309,78,During hot continue politics garden eye during interview woman mention name.,"Cluster 78: federal, party, interview"
9.278753,11.457861,-1,Health someone seat project under wish easy weight Mr church tax arrive.,Noise
13.251904,10.887579,-1,Could open class deal thank many television energy evidence serious hundred.,Noise
12.801852,10.796513,170,Where society news up light director peace many carry newspaper cultural ready small.,"Cluster 170: peace, magazine, science"
12.27556,9.497611,-1,Off along yourself where skill outside fill quality understand example.,Noise
14.003142,11.9205265,45,Crime we later my point let customer city step.,"Cluster 45: response, leader, crime"
12.604748,9.973881,-1,Head attack key want win their get development.,Noise
11.057528,13.634648,1,Hair military site high stop American.,"Cluster 1: american, training, hair"
13.784733,11.449546,52,Standard public just audience last develop news prove teacher a my.,"Cluster 52: possible, space, institution"
12.304281,9.114056,176,Necessary according board live baby all much lead.,"Cluster 176: catch, pass, lead"
9.977357,11.440484,26,Per kitchen relate attack will run skill.,"Cluster 26: pretty, wall, kitchen"
12.215256,11.285085,107,Pattern book wide choice race quite course them set party series message together.,"Cluster 107: pattern, movie, film"
13.747191,9.154549,55,Or modern leader stock speech want north law bring week small.,"Cluster 55: wall, country, million"
12.238174,8.102802,39,Because year culture respond fine green draw we with.,"Cluster 39: energy, environmental, green"
11.660181,9.092091,151,Prevent well anything table strategy million each never could.,"Cluster 151: memory, play, table"
12.662579,8.843929,-1,And sell suggest easy business consider.,Noise
11.376292,10.288749,-1,Stand design at network trade listen.,Noise
12.90938,12.347483,98,School half kind father accept particular.,"Cluster 98: parent, father, accept"
10.843263,10.588618,-1,Seat radio agree strategy picture company special health worry charge hold believe.,Noise
12.407864,10.317027,165,Customer news less environment late century phone get training campaign wait at knowledge.,"Cluster 165: collection, activity, long"
13.409761,8.70973,125,Author factor child market admit those tend and effect.,"Cluster 125: benefit, stock, investment"
13.476965,10.118285,135,Goal social debate main concern character into realize determine.,"Cluster 135: hard, respond, culture"
13.319805,8.72183,125,Consumer ok appear spring him indeed both charge thought people fear lot partner.,"Cluster 125: benefit, stock, investment"
12.285245,11.903122,103,Benefit finish debate security fight one mother different already film bad million.,"Cluster 103: light, fall, child"
14.596583,12.224469,15,Response citizen us picture traditional reach evidence.,"Cluster 15: right, rest, evidence"
